,0
2996,1
2997,1
2998,3
2999,4
3000,4
3001,1
3002,5
3003,3
3004,1
3005,2
3006,2
3007,5
3008,4
3009,4
3010,1
3011,5
3012,1
3013,4
3014,4
3015,5
3016,4
3017,1
3018,4
3019,5
3020,0
3021,5
3022,5
3023,1
3024,1
3025,1
3026,4
3027,5
3028,3
3029,5
3030,4
3031,2
3032,2
3033,5
3034,5
3035,5
3036,4
3037,1
3038,4
3039,1
3040,1
3041,1
3042,1
3043,5
3044,2
3045,2
3046,5
3047,5
3048,4
3049,4
3050,4
3051,4
3052,5
3053,1
3054,4
3055,1
3056,0
3057,5
3058,4
3059,5
3060,5
3061,4
3062,4
3063,4
3064,4
3065,5
3066,5
3067,5
3068,6
3069,4
3070,5
3071,4
3072,5
3073,5
3074,0
3075,4
3076,4
3077,4
3078,5
3079,5
3080,5
3081,1
3082,4
3083,0
3084,1
3085,6
3086,4
3087,6
3088,3
3089,1
3090,4
3091,6
3092,6
3093,4
3094,5
3095,6
3096,5
3097,4
3098,5
3099,5
3100,3
3101,5
3102,6
3103,3
3104,4
3105,0
3106,4
3107,0
3108,3
3109,1
3110,6
3111,0
3112,5
3113,1
3114,5
3115,5
3116,1
3117,6
3118,6
3119,1
3120,3
3121,4
3122,1
3123,5
3124,1
3125,0
3126,1
3127,5
3128,0
3129,4
3130,6
3131,0
3132,5
3133,6
3134,3
3135,5
3136,3
3137,5
3138,0
3139,3
3140,1
3141,4
3142,6
3143,5
3144,5
3145,3
3146,1
3147,0
3148,0
3149,6
3150,4
3151,0
3152,1
3153,6
3154,6
3155,5
3156,2
3157,2
3158,2
3159,2
3160,5
3161,4
3162,3
3163,2
3164,0
3165,0
3166,2
3167,4
3168,2
3169,2
3170,2
3171,2
3172,4
3173,4
3174,2
3175,5
3176,2
3177,4
3178,2
3179,2
3180,4
3181,2
3182,0
3183,0
3184,0
3185,1
3186,2
3187,1
3188,1
3189,1
3190,2
3191,2
3192,2
3193,1
3194,5
3195,5
3196,0
3197,2
3198,1
3199,5
3200,5
3201,2
3202,2
3203,5
3204,5
3205,2
3206,2
3207,4
3208,4
3209,1
3210,2
3211,5
3212,2
3213,5
3214,2
3215,0
3216,1
3217,2
3218,2
3219,2
3220,1
3221,2
3222,5
3223,2
3224,0
3225,2
3226,2
3227,5
3228,2
3229,0
3230,1
3231,2
3232,2
3233,2
3234,2
3235,2
3236,2
3237,5
3238,2
3239,2
3240,2
3241,2
3242,1
3243,0
3244,0
3245,4
3246,0
3247,2
3248,1
3249,2
3250,1
3251,0
3252,0
3253,4
3254,2
3255,5
3256,4
3257,0
3258,4
3259,6
3260,4
3261,5
3262,5
3263,5
3264,0
3265,6
3266,4
3267,0
3268,5
3269,1
3270,4
3271,1
3272,1
3273,3
3274,5
3275,5
3276,1
3277,1
3278,1
3279,1
3280,2
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,2
3288,5
3289,4
3290,2
3291,5
3292,4
3293,5
3294,0
3295,1
3296,4
3297,0
3298,5
3299,1
3300,1
3301,0
3302,4
3303,5
3304,5
3305,5
3306,4
3307,4
3308,1
3309,1
3310,2
3311,1
3312,5
3313,5
3314,2
3315,5
3316,4
3317,1
3318,4
3319,1
3320,4
3321,5
3322,4
3323,4
3324,1
3325,1
3326,5
3327,5
3328,4
3329,4
3330,1
3331,3
3332,1
3333,0
3334,0
3335,0
3336,3
3337,1
3338,0
3339,0
3340,4
3341,2
3342,5
3343,0
3344,5
3345,0
3346,1
3347,0
3348,4
3349,1
3350,4
3351,3
3352,1
3353,4
3354,1
3355,5
3356,2
3357,1
3358,4
3359,1
3360,2
3361,1
3362,4
3363,4
3364,4
3365,4
3366,4
3367,5
3368,1
3369,5
3370,5
3371,2
3372,2
3373,4
3374,2
3375,1
3376,1
3377,3
3378,3
3379,2
3380,4
3381,2
3382,5
3383,1
3384,1
3385,2
3386,4
3387,2
3388,4
3389,4
3390,5
3391,2
3392,4
3393,4
3394,2
3395,5
3396,5
3397,5
3398,4
3399,2
3400,5
3401,4
3402,1
3403,4
3404,3
3405,5
3406,3
3407,5
3408,1
3409,2
3410,4
3411,4
3412,1
3413,0
3414,0
3415,4
3416,4
3417,2
3418,2
3419,2
3420,4
3421,5
3422,0
3423,1
3424,2
3425,5
3426,4
3427,5
3428,1
3429,4
3430,4
3431,1
3432,1
3433,4
3434,4
3435,0
3436,0
3437,0
3438,1
3439,4
3440,5
3441,4
3442,4
3443,5
3444,5
3445,0
3446,4
3447,1
3448,5
3449,3
3450,5
3451,5
3452,1
3453,3
3454,2
3455,4
3456,0
3457,4
3458,5
3459,4
3460,1
3461,4
3462,4
3463,4
3464,4
3465,0
3466,0
3467,4
3468,0
3469,2
3470,1
3471,4
3472,4
3473,5
3474,0
3475,3
3476,5
3477,3
3478,5
3479,0
3480,2
3481,4
3482,2
3483,4
3484,3
3485,2
3486,1
3487,1
3488,1
3489,4
3490,5
3491,4
3492,1
3493,5
3494,1
3495,1
3496,2
3497,5
3498,1
3499,2
3500,0
3501,2
3502,1
3503,5
3504,2
3505,3
3506,1
3507,2
3508,3
3509,2
3510,4
3511,1
3512,2
3513,1
3514,1
3515,1
3516,2
3517,3
3518,1
3519,2
3520,4
3521,5
3522,4
3523,2
3524,2
3525,4
3526,2
3527,2
3528,4
3529,2
3530,1
3531,5
3532,1
3533,1
3534,5
3535,3
3536,3
3537,1
3538,5
3539,2
3540,4
3541,3
3542,1
3543,1
3544,1
3545,1
3546,2
3547,1
3548,0
3549,2
3550,1
3551,2
3552,2
3553,2
3554,0
3555,1
3556,1
3557,5
3558,1
3559,5
3560,1
3561,1
3562,5
3563,2
3564,2
3565,2
3566,1
3567,2
3568,1
3569,1
3570,1
3571,4
3572,2
3573,1
3574,2
3575,4
3576,1
3577,5
3578,4
3579,1
3580,4
3581,1
3582,4
3583,3
3584,1
3585,0
3586,4
3587,0
3588,3
3589,0
3590,4
3591,1
3592,5
3593,4
3594,1
3595,4
3596,5
3597,4
3598,4
3599,4
3600,5
3601,3
3602,1
3603,0
3604,4
3605,4
3606,4
3607,4
3608,5
3609,5
3610,0
3611,5
3612,4
3613,0
3614,0
3615,4
3616,0
3617,4
3618,4
3619,4
3620,4
3621,1
3622,0
3623,4
3624,4
3625,5
3626,4
3627,1
3628,4
3629,1
3630,1
3631,4
3632,1
3633,4
3634,2
3635,5
3636,1
3637,1
3638,1
3639,4
3640,1
3641,4
3642,1
3643,2
3644,2
3645,0
3646,0
3647,0
3648,1
3649,0
3650,0
3651,1
3652,0
3653,0
3654,0
3655,0
3656,4
3657,0
3658,1
3659,5
3660,0
3661,4
3662,5
3663,0
3664,4
3665,0
3666,0
3667,5
3668,4
3669,4
3670,1
3671,4
3672,4
3673,0
3674,2
3675,4
3676,2
3677,5
3678,6
3679,5
3680,1
3681,0
3682,5
3683,5
3684,4
3685,2
3686,5
3687,1
3688,1
3689,1
3690,4
3691,5
3692,5
3693,5
3694,1
3695,5
3696,5
3697,2
3698,4
3699,2
3700,2
3701,5
3702,5
3703,5
3704,4
3705,1
3706,4
3707,2
3708,1
3709,4
3710,1
3711,2
3712,5
3713,1
3714,1
3715,5
3716,4
3717,4
3718,3
3719,5
3720,4
3721,5
3722,5
3723,6
3724,5
3725,3
3726,4
3727,5
3728,4
3729,4
3730,5
3731,3
3732,5
3733,0
3734,5
3735,5
3736,1
3737,1
3738,4
3739,0
3740,4
3741,0
3742,4
3743,4
3744,5
3745,4
3746,4
3747,5
3748,4
3749,4
3750,1
3751,5
3752,4
3753,5
3754,5
3755,5
3756,4
3757,5
3758,1
3759,4
3760,4
3761,4
3762,4
3763,1
3764,3
3765,5
3766,5
3767,1
3768,6
3769,5
3770,1
3771,4
3772,5
3773,1
3774,5
3775,5
3776,1
3777,5
3778,4
3779,6
3780,4
3781,1
3782,6
3783,4
3784,0
3785,4
3786,1
3787,5
3788,5
3789,5
3790,5
3791,4
3792,5
3793,4
3794,5
3795,6
3796,1
3797,2
3798,5
3799,4
3800,5
3801,4
3802,4
3803,0
3804,0
3805,1
3806,5
3807,4
3808,4
3809,1
3810,0
3811,4
3812,5
3813,5
3814,4
3815,4
3816,5
3817,5
3818,4
3819,6
3820,0
3821,0
3822,1
3823,5
3824,5
3825,4
3826,4
3827,4
3828,4
3829,6
3830,4
3831,4
3832,5
3833,4
3834,6
3835,4
3836,5
3837,5
3838,5
3839,5
3840,1
3841,5
3842,0
3843,4
3844,4
3845,4
3846,5
3847,4
3848,1
3849,1
3850,4
3851,4
3852,1
3853,5
3854,1
3855,1
3856,1
3857,1
3858,1
3859,4
3860,4
3861,4
3862,0
3863,5
3864,4
3865,5
3866,0
3867,4
3868,1
3869,1
3870,6
3871,1
3872,4
3873,0
3874,1
3875,5
3876,4
3877,4
3878,5
3879,1
3880,4
3881,3
3882,4
3883,5
3884,1
3885,1
3886,0
3887,4
3888,6
3889,5
3890,4
3891,0
3892,5
3893,5
3894,4
3895,4
3896,0
3897,5
3898,0
3899,6
3900,5
3901,6
3902,5
3903,0
3904,5
3905,5
3906,5
3907,4
3908,5
3909,1
3910,0
3911,1
3912,0
3913,0
3914,3
3915,4
3916,0
3917,5
3918,0
3919,1
3920,1
3921,4
3922,2
3923,4
3924,3
3925,4
3926,2
3927,4
3928,4
3929,0
3930,1
3931,4
3932,0
3933,0
3934,0
3935,4
3936,0
3937,5
3938,2
3939,2
3940,4
3941,5
3942,1
3943,4
3944,1
3945,1
3946,4
3947,1
3948,5
3949,0
3950,0
3951,0
3952,4
3953,4
3954,5
3955,4
3956,2
3957,0
3958,5
3959,3
3960,1
3961,1
3962,1
3963,4
3964,4
3965,5
3966,5
3967,0
3968,1
3969,5
3970,2
3971,3
3972,2
3973,5
3974,1
3975,0
3976,5
3977,5
3978,4
3979,4
3980,1
3981,5
3982,1
3983,0
3984,4
3985,3
3986,0
3987,1
3988,4
3989,4
3990,1
3991,5
3992,0
3993,4
3994,3
3995,4
3996,4
3997,4
3998,1
3999,5
4000,4
4001,4
4002,6
4003,5
4004,4
4005,3
4006,2
4007,5
4008,5
4009,2
4010,5
4011,4
4012,4
4013,6
4014,1
4015,1
4016,4
4017,5
4018,1
4019,5
4020,5
4021,5
4022,5
4023,6
4024,0
4025,5
4026,4
4027,5
4028,2
4029,2
4030,6
4031,6
4032,6
4033,5
4034,4
4035,0
4036,0
4037,4
4038,5
4039,0
4040,0
4041,0
4042,4
4043,4
4044,6
4045,5
4046,5
4047,2
4048,5
4049,0
4050,0
4051,1
4052,5
4053,5
4054,5
4055,5
4056,0
4057,5
4058,5
4059,5
4060,4
4061,0
4062,1
4063,4
4064,4
4065,4
4066,0
4067,5
4068,3
4069,1
4070,4
4071,0
4072,4
4073,1
4074,1
4075,5
4076,0
4077,5
4078,5
4079,4
4080,4
4081,0
4082,5
4083,0
4084,1
4085,4
4086,6
4087,1
4088,5
4089,1
4090,4
4091,3
4092,0
4093,4
4094,0
4095,0
4096,1
4097,2
4098,4
4099,4
4100,0
4101,5
4102,4
4103,0
4104,5
4105,4
4106,5
4107,0
4108,4
4109,0
4110,0
4111,0
4112,4
4113,1
4114,4
4115,0
4116,4
4117,3
4118,4
4119,1
4120,1
4121,1
4122,5
4123,1
4124,4
4125,4
4126,1
4127,1
4128,4
4129,1
4130,1
4131,1
4132,0
4133,4
4134,0
4135,1
4136,4
4137,4
4138,4
4139,1
4140,4
4141,0
4142,0
4143,4
4144,0
4145,4
4146,4
4147,2
4148,0
4149,4
4150,4
4151,5
4152,5
4153,5
4154,0
4155,4
4156,0
4157,2
4158,4
4159,5
4160,2
4161,0
4162,5
4163,0
4164,5
4165,0
4166,0
4167,0
4168,0
4169,6
4170,3
4171,5
4172,5
4173,4
4174,4
4175,0
4176,0
4177,0
4178,1
4179,1
4180,2
4181,6
4182,5
4183,4
4184,4
4185,5
4186,2
4187,0
4188,0
4189,6
4190,0
4191,2
4192,0
4193,2
4194,2
4195,6
4196,4
4197,0
4198,0
4199,0
4200,2
4201,2
4202,2
4203,0
4204,0
4205,0
4206,0
4207,2
4208,6
4209,0
4210,2
4211,0
4212,4
4213,5
4214,0
4215,0
4216,2
4217,0
4218,0
4219,1
4220,5
4221,6
4222,6
4223,0
4224,5
4225,5
4226,5
4227,1
4228,0
4229,5
4230,5
4231,0
4232,0
4233,3
4234,5
4235,5
4236,1
4237,5
4238,6
4239,1
4240,2
4241,2
4242,6
4243,3
4244,5
4245,5
4246,0
4247,4
4248,1
4249,3
4250,0
4251,4
4252,3
4253,5
4254,2
4255,0
4256,6
4257,1
4258,4
4259,0
4260,6
4261,0
4262,5
4263,2
4264,0
4265,0
4266,0
4267,0
4268,1
4269,3
4270,0
4271,4
4272,0
4273,4
4274,5
4275,5
4276,5
4277,0
4278,0
4279,4
4280,3
4281,6
4282,5
4283,4
4284,6
4285,4
4286,0
4287,0
4288,5
4289,0
4290,5
4291,4
4292,0
4293,5
4294,0
4295,5
4296,0
4297,0
4298,2
4299,4
4300,2
4301,5
4302,1
4303,0
4304,0
4305,4
4306,0
4307,1
4308,1
4309,0
4310,0
4311,2
4312,0
4313,5
4314,5
4315,0
4316,4
4317,4
4318,0
4319,0
4320,5
4321,0
4322,0
4323,5
4324,4
4325,0
4326,0
4327,0
4328,4
4329,3
4330,0
4331,0
4332,1
4333,0
4334,0
4335,0
4336,4
4337,0
4338,0
4339,2
4340,0
4341,0
4342,0
4343,0
4344,0
4345,5
4346,4
4347,4
4348,4
4349,6
4350,4
4351,0
4352,1
4353,4
4354,3
4355,5
4356,1
4357,1
4358,1
4359,0
4360,4
4361,4
4362,2
4363,4
4364,5
4365,6
4366,4
4367,1
4368,1
4369,1
4370,4
4371,0
4372,4
4373,0
4374,0
4375,4
4376,1
4377,4
4378,0
4379,4
4380,0
4381,4
4382,5
4383,4
4384,4
4385,0
4386,0
4387,1
4388,0
4389,0
4390,1
4391,4
4392,1
4393,4
4394,5
4395,0
4396,3
4397,1
4398,4
4399,5
4400,4
4401,0
4402,5
4403,3
4404,4
4405,5
4406,5
4407,0
4408,4
4409,4
4410,5
4411,1
4412,1
4413,1
4414,6
4415,4
4416,0
4417,0
4418,3
4419,0
4420,1
4421,5
4422,0
4423,1
4424,0
4425,5
4426,1
4427,1
4428,4
4429,0
4430,0
4431,5
4432,1
4433,0
4434,1
4435,1
4436,5
4437,0
4438,1
4439,4
4440,0
4441,1
4442,4
4443,0
4444,3
4445,4
4446,1
4447,1
4448,0
4449,5
4450,5
4451,1
4452,4
4453,4
4454,5
4455,4
4456,4
4457,4
4458,3
4459,4
4460,6
4461,4
4462,5
4463,4
4464,4
4465,1
4466,1
4467,1
4468,4
4469,1
4470,1
4471,5
4472,4
4473,5
4474,1
4475,1
4476,1
4477,1
4478,4
4479,4
4480,1
4481,1
4482,5
4483,1
4484,3
4485,5
4486,5
4487,1
4488,1
4489,4
4490,4
4491,1
4492,4
4493,1
4494,5
4495,1
4496,4
4497,1
4498,5
4499,1
4500,1
4501,4
4502,4
4503,1
4504,1
4505,4
4506,4
4507,5
4508,2
4509,1
4510,4
4511,3
4512,4
4513,4
4514,4
4515,1
4516,5
4517,4
4518,5
4519,5
4520,5
4521,5
4522,4
4523,4
4524,6
4525,4
4526,3
4527,4
4528,4
4529,0
4530,5
4531,4
4532,1
4533,1
4534,5
4535,4
4536,4
4537,5
4538,1
4539,4
4540,4
4541,4
4542,1
4543,1
4544,4
4545,1
4546,2
4547,4
4548,1
4549,4
4550,1
4551,5
4552,3
4553,5
4554,1
4555,5
4556,1
4557,4
4558,5
4559,0
4560,1
4561,6
4562,4
4563,4
4564,4
4565,5
4566,1
4567,4
4568,4
4569,5
4570,4
4571,1
4572,1
4573,4
4574,4
4575,5
4576,1
4577,1
4578,1
4579,5
4580,4
4581,1
4582,6
4583,4
4584,4
4585,4
4586,4
4587,5
4588,5
4589,1
4590,5
4591,4
4592,1
4593,5
4594,4
4595,5
4596,4
4597,1
4598,1
4599,5
4600,1
4601,4
4602,2
4603,1
4604,1
4605,3
4606,0
4607,5
4608,4
4609,4
4610,5
4611,5
4612,4
4613,4
4614,3
4615,6
4616,1
4617,4
4618,6
4619,6
4620,0
4621,4
4622,0
4623,4
4624,6
4625,0
4626,0
4627,4
4628,0
4629,4
4630,4
4631,4
4632,4
4633,4
4634,4
4635,0
4636,4
4637,4
4638,5
4639,4
4640,4
4641,1
4642,5
4643,5
4644,5
4645,5
4646,5
4647,4
4648,3
4649,4
4650,4
4651,6
4652,5
4653,4
4654,4
4655,4
4656,5
4657,4
4658,5
4659,4
4660,1
4661,5
4662,4
4663,6
4664,5
4665,5
4666,5
4667,0
4668,1
4669,4
4670,1
4671,5
4672,4
4673,5
4674,1
4675,5
4676,4
4677,5
4678,4
4679,5
4680,4
4681,3
4682,3
4683,5
4684,5
4685,5
4686,4
4687,5
4688,5
4689,5
4690,3
4691,1
4692,5
4693,4
4694,5
4695,5
4696,1
4697,4
4698,4
4699,5
4700,4
4701,4
4702,6
4703,3
4704,5
4705,5
4706,1
4707,1
4708,4
4709,1
4710,4
4711,1
4712,0
4713,1
4714,4
4715,4
4716,4
4717,0
4718,4
4719,0
4720,2
4721,1
4722,3
4723,4
4724,1
4725,4
4726,3
4727,1
4728,0
4729,0
4730,4
4731,0
4732,0
4733,0
4734,1
4735,0
4736,4
4737,5
4738,0
4739,1
4740,4
4741,1
4742,0
4743,5
4744,0
4745,2
4746,0
4747,1
4748,0
4749,2
4750,5
4751,5
4752,0
4753,5
4754,1
4755,0
4756,4
4757,5
4758,4
4759,5
4760,5
4761,2
4762,0
4763,1
4764,6
4765,5
4766,0
4767,1
4768,4
4769,4
4770,4
4771,4
4772,0
4773,0
4774,4
4775,4
4776,0
4777,5
4778,0
4779,0
4780,0
4781,5
4782,0
4783,0
4784,1
4785,0
4786,0
4787,4
4788,0
4789,0
4790,2
4791,6
4792,0
4793,0
4794,0
4795,0
4796,0
4797,4
4798,1
4799,0
4800,4
4801,5
4802,1
4803,1
4804,1
4805,1
4806,1
4807,1
4808,1
4809,1
4810,4
4811,4
4812,4
4813,5
4814,5
4815,1
4816,6
4817,5
4818,5
4819,6
4820,3
4821,6
4822,6
4823,6
4824,4
4825,4
4826,5
4827,4
4828,5
4829,6
4830,4
4831,6
4832,1
4833,4
4834,4
4835,4
4836,4
4837,3
4838,1
4839,4
4840,4
4841,4
4842,1
4843,1
4844,4
4845,4
4846,0
4847,1
4848,4
4849,4
4850,1
4851,4
4852,3
4853,3
4854,1
4855,4
4856,4
4857,1
4858,4
4859,4
4860,1
4861,1
4862,4
4863,1
4864,1
4865,0
4866,0
4867,4
4868,5
4869,4
4870,1
4871,1
4872,4
4873,1
4874,4
4875,4
4876,1
4877,5
4878,1
4879,4
4880,4
4881,5
4882,5
4883,1
4884,0
4885,4
4886,4
4887,1
4888,1
4889,0
4890,1
4891,4
4892,0
4893,4
4894,1
4895,1
4896,3
4897,1
4898,1
4899,0
4900,0
4901,0
4902,5
4903,3
4904,5
4905,1
4906,5
4907,5
4908,3
4909,0
4910,4
4911,0
4912,1
4913,0
4914,0
4915,0
4916,1
4917,1
4918,5
4919,3
4920,4
4921,1
4922,4
4923,1
4924,1
4925,3
4926,5
4927,4
4928,1
4929,4
4930,5
4931,1
4932,4
4933,1
4934,5
4935,4
4936,0
4937,4
4938,4
4939,1
4940,0
4941,1
4942,5
4943,1
4944,2
4945,3
4946,5
4947,5
4948,5
4949,5
4950,5
4951,1
4952,2
4953,5
4954,0
4955,0
4956,4
4957,0
4958,4
4959,5
4960,5
4961,2
4962,4
4963,5
4964,5
4965,1
4966,4
4967,5
4968,5
4969,5
4970,5
4971,3
4972,0
4973,0
4974,6
4975,0
4976,1
4977,0
4978,0
4979,1
4980,4
4981,1
4982,4
4983,4
4984,1
4985,4
4986,5
4987,4
4988,5
4989,1
4990,6
4991,0
4992,0
4993,0
4994,1
4995,4
4996,1
4997,5
4998,1
4999,0
5000,1
5001,2
5002,4
5003,0
5004,2
5005,5
5006,1
5007,1
5008,4
5009,1
5010,5
5011,4
5012,4
5013,4
5014,1
5015,1
5016,4
5017,1
5018,0
5019,4
5020,4
5021,4
5022,2
5023,5
5024,5
5025,0
5026,1
5027,4
5028,4
5029,2
5030,1
5031,1
5032,4
5033,1
5034,0
5035,4
5036,4
5037,5
5038,4
5039,1
5040,4
5041,4
5042,3
5043,1
5044,1
5045,2
5046,1
5047,4
5048,1
5049,2
5050,3
5051,4
5052,4
5053,0
5054,2
5055,1
5056,4
5057,5
5058,3
5059,0
5060,0
5061,1
5062,4
5063,0
5064,0
5065,6
5066,0
5067,4
5068,0
5069,1
5070,3
5071,1
5072,4
5073,1
5074,0
5075,4
5076,0
5077,0
5078,4
5079,0
5080,0
5081,5
5082,0
5083,0
5084,1
5085,0
5086,5
5087,5
5088,0
5089,4
5090,0
5091,0
5092,0
5093,3
5094,1
5095,0
5096,5
5097,6
5098,0
5099,0
5100,0
5101,0
5102,4
5103,4
5104,0
5105,0
5106,4
5107,5
5108,0
5109,0
5110,6
5111,4
5112,4
5113,4
5114,0
5115,0
5116,0
5117,6
5118,0
5119,0
5120,0
5121,0
5122,0
5123,4
5124,0
5125,0
5126,0
5127,0
5128,0
5129,4
5130,1
5131,0
5132,2
5133,6
5134,5
5135,1
5136,1
5137,1
5138,0
5139,1
5140,1
5141,1
5142,4
5143,1
5144,1
5145,5
5146,4
5147,1
5148,1
5149,1
5150,1
5151,2
5152,1
5153,5
5154,1
5155,4
5156,4
5157,1
5158,4
5159,4
5160,4
5161,1
5162,4
5163,4
5164,4
5165,1
5166,5
5167,1
5168,5
5169,5
5170,4
5171,4
5172,1
5173,1
5174,4
5175,5
5176,5
5177,4
5178,3
5179,5
5180,5
5181,4
5182,3
5183,4
5184,1
5185,6
5186,0
5187,4
5188,1
5189,4
5190,4
5191,1
5192,5
5193,4
5194,3
5195,1
5196,1
5197,5
5198,5
5199,5
5200,4
5201,4
5202,1
5203,5
5204,4
5205,5
5206,4
5207,1
5208,5
5209,4
5210,5
5211,3
5212,1
5213,5
5214,1
5215,1
5216,5
5217,6
5218,4
5219,5
5220,2
5221,4
5222,4
5223,4
5224,2
5225,1
5226,5
5227,1
5228,5
5229,3
5230,2
5231,0
5232,5
5233,0
5234,0
5235,6
5236,0
5237,2
5238,0
5239,4
5240,5
5241,5
5242,4
5243,2
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,2
5251,0
5252,0
5253,4
5254,5
5255,2
5256,2
5257,5
5258,5
5259,5
5260,6
5261,0
5262,0
5263,0
5264,6
5265,5
5266,5
5267,2
5268,0
5269,0
5270,0
5271,4
5272,0
5273,2
5274,5
5275,0
5276,3
5277,0
5278,2
5279,0
5280,0
5281,0
5282,0
5283,6
5284,0
5285,0
5286,0
5287,2
5288,0
5289,4
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,1
5298,0
5299,0
5300,2
5301,0
5302,0
5303,5
5304,1
5305,0
5306,5
5307,0
5308,0
5309,0
5310,4
5311,1
5312,5
5313,2
5314,1
5315,0
5316,2
5317,0
5318,0
5319,4
5320,1
5321,2
5322,4
5323,0
5324,3
5325,5
5326,1
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,5
5335,0
5336,1
5337,4
5338,5
5339,1
5340,1
5341,2
5342,0
5343,4
5344,1
5345,0
5346,4
5347,0
5348,0
5349,5
5350,3
5351,0
5352,3
5353,0
5354,0
5355,0
5356,5
5357,5
5358,5
5359,0
5360,0
5361,0
5362,5
5363,3
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5373,0
5374,0
5375,0
5376,5
5377,5
5378,0
5379,0
5380,3
5381,5
5382,1
5383,1
5384,5
5385,0
5386,0
5387,5
5388,0
5389,1
5390,0
5391,0
5392,1
5393,4
5394,1
5395,4
5396,0
5397,0
5398,4
5399,1
5400,4
5401,4
5402,0
5403,0
5404,0
5405,6
5406,0
5407,5
5408,1
5409,5
5410,0
5411,0
5412,0
5413,0
5414,0
5415,4
5416,5
5417,2
5418,1
5419,5
5420,4
5421,4
5422,5
5423,5
5424,4
5425,5
5426,4
5427,4
5428,5
5429,1
5430,1
5431,4
5432,4
5433,5
5434,4
5435,4
5436,4
5437,5
5438,1
5439,5
5440,5
5441,5
5442,4
5443,4
5444,4
5445,4
5446,4
5447,5
5448,5
5449,1
5450,5
5451,5
5452,3
5453,4
5454,1
5455,5
5456,4
5457,5
5458,2
5459,1
5460,4
5461,2
5462,5
5463,4
5464,4
5465,5
5466,5
5467,4
5468,1
5469,5
5470,4
5471,4
5472,4
5473,1
5474,4
5475,4
5476,4
5477,1
5478,4
5479,1
5480,0
5481,4
5482,5
5483,4
5484,5
5485,5
5486,4
5487,4
5488,4
5489,5
5490,5
5491,4
5492,5
5493,5
5494,5
5495,0
5496,3
5497,5
5498,2
5499,6
5500,1
5501,4
5502,4
5503,4
5504,1
5505,4
5506,4
5507,6
5508,3
5509,0
5510,5
5511,6
5512,6
5513,6
5514,6
5515,6
5516,3
5517,0
5518,6
5519,6
5520,5
5521,6
5522,6
5523,5
5524,6
5525,5
5526,5
5527,6
5528,5
5529,6
5530,6
5531,6
5532,6
5533,5
5534,6
5535,5
5536,6
5537,4
5538,6
5539,6
5540,1
5541,0
5542,6
5543,6
5544,0
5545,1
5546,6
5547,4
5548,5
5549,5
5550,6
5551,4
5552,6
5553,6
5554,6
5555,4
5556,6
5557,2
5558,2
5559,2
5560,0
5561,3
5562,3
5563,2
5564,0
5565,0
5566,2
5567,0
5568,2
5569,6
5570,0
5571,0
5572,0
5573,2
5574,4
5575,2
5576,2
5577,2
5578,3
5579,6
5580,4
5581,2
5582,2
5583,5
5584,0
5585,0
5586,2
5587,0
5588,2
5589,2
5590,0
5591,0
5592,0
5593,2
5594,0
5595,2
5596,0
5597,2
5598,0
5599,0
5600,0
5601,2
5602,0
5603,2
5604,0
5605,0
5606,2
5607,5
5608,0
5609,0
5610,2
5611,2
5612,0
5613,0
5614,0
5615,0
5616,2
5617,0
5618,2
5619,0
5620,0
5621,0
5622,0
5623,2
5624,0
5625,0
5626,1
5627,2
5628,0
5629,0
5630,0
5631,2
5632,2
5633,5
5634,0
5635,0
5636,2
5637,0
5638,2
5639,0
5640,0
5641,2
5642,0
5643,0
5644,0
5645,2
5646,6
5647,2
5648,0
5649,3
5650,0
5651,0
5652,0
5653,6
5654,2
5655,0
5656,2
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,2
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,0
5700,0
5701,2
5702,0
5703,0
5704,0
5705,0
5706,0
5707,6
5708,0
5709,0
5710,0
5711,0
5712,2
5713,0
5714,0
5715,0
5716,0
5717,0
5718,0
5719,0
5720,0
5721,0
5722,0
5723,0
5724,0
5725,0
5726,0
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,6
5741,6
5742,0
5743,0
5744,2
5745,6
5746,0
5747,2
5748,0
5749,0
5750,0
5751,0
5752,0
5753,0
5754,6
5755,2
5756,0
5757,4
5758,6
5759,0
5760,4
5761,6
5762,4
5763,6
5764,6
5765,6
5766,6
5767,5
5768,4
5769,4
5770,1
5771,6
5772,6
5773,5
5774,0
5775,6
5776,6
5777,6
5778,5
5779,6
5780,6
5781,4
5782,6
5783,1
5784,4
5785,0
5786,3
5787,5
5788,6
5789,4
5790,4
5791,4
5792,6
5793,6
5794,6
